rxn_label,exp0,exp1,exp2,exp3,exp4,exp5,exp6,exp7,exp8,exp9,exp10,exp11,exp12,exp13,exp14,exp15,exp16,exp17,exp18,exp19,exp20,exp21,exp22,exp23,exp24,exp25,exp26,exp27,exp28,exp29,exp30,exp31,exp32,exp33,exp34,exp35,exp36,exp37,exp38,exp39,exp40,exp41,exp42,exp43,exp44,exp45,exp46,exp47,exp48,exp49,exp50,exp51,exp52,exp53,exp54,exp55,exp56,exp57,exp58,exp59,exp60,exp61,exp62,exp63,exp64,exp65,exp66,exp67,exp68,exp69,exp70,exp71,exp72,exp73,exp74,exp75,exp76,exp77,exp78,exp79,exp80,exp81,exp82,exp83,exp84,exp85,exp86,exp87,exp88,exp89,exp90,exp91,exp92,exp93,exp94,exp95,exp96,exp97,exp98,exp99,exp100,exp101,exp102,exp103,mean_abs_sens,max_abs_sens,mean_rel_change
r225 plog[8]@46.4atm HNO2 <=> HONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005518613799737887,0.0005418354743608488,0.0002678100926070303,0.0002653809806055382,0.00011320414367701401,0.00041165656415220953,0.0019530319510354785,0.0006521126607078059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002328368421760321,0.0012620808835304656,0.001713672553398404,0.00387095739159287,0.00011545697910865742,0.0001274284389334651,0.0008207732046334985,0.0014641955795411342,0.0021375438224588853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001319085724547896,0.0006356827321464753,0.001368641029458507,0.0009883231877038784,0.0005841989843893927,0.0013193505444552738,0.00022177211666323562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027311473880102534,0.0029003280010531803,0.0075640116438135665,0.008468440094427024,0.004455138923916708,0.0008491449099574731,1.1952209071069273e-05,0.0004887251044192139,0.008468440094427024,6.709282398753046e-05
r226 plog[8]@46.4atm NO + OH <=> HNO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005804773846923708,0.0009642483261270682,7.096802909741317e-05,0.0006832661842179295,0.0002388344550479631,0.000635485641811781,0.0019780399506335008,2.108044997135312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004743786877688574,0.00031733691430892267,0.002914484329941733,0.0005286117587571614,0.00045431996450082275,0.0019672874850300494,6.425608786933332e-07,0.0024399808372967883,0.0026914249723148575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004090760149032587,0.00019746002674831092,0.0001931120056780417,0.00021935308967051183,0.001260208869717284,6.11611809275386e-05,0.00014257750718495277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69831158584953e-05,0.0019403148400955318,0.0022544681687524824,0.009695192321555609,0.004499658288860272,0.0011403848040429058,9.116676000907463e-06,0.00041624368300301044,0.009695192321555609,5.269179309426638e-05
r190 plog[8]@46.4atm NO + OH <=> HONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004430778358270323,0.0008589544653592301,0.00021231362215520314,0.001018651488828173,7.785108684484762e-05,0.0011830490647880762,0.0011183924581349843,0.0003953616335662885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011073939045010844,0.0012327418950817143,0.0025336205545291334,6.278073047379722e-05,0.00031477684283637714,0.0024879590562569896,0.000772617071471929,0.002084973891866597,0.0017226882430383672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002295061478714354,9.518791747400129e-06,0.0008413733442112954,0.00010795523295180508,0.0010748400831202848,0.0012019911783697772,0.00042853338849811387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015349857105075532,0.0012505438624200577,0.001982048384071903,0.0034376532582183813,0.00014256830539093155,0.0006395612430198887,0.0009055128199672795,0.00030205572688390313,0.0034376532582183813,-5.0946069382469994e-05
r225 plog[6]@10.0atm HNO2 <=> HONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936432512006628,4.736556584102836e-05,0.000661079433346177,7.801656374593099e-05,3.632634399057079e-06,3.244782808657904e-05,6.28569786047723e-05,6.8242791816519e-06,1.1717846219587407e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017797054538714355,0.0006713183198989649,0.0006204331102196666,0.000593909604725536,0.0003155597677728418,0.00043377794410093257,0.0014985107793310463,3.146484625763017e-06,0.0010865219559957168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022503452900151462,0.00041328276927236494,8.297882697833105e-05,7.51248683732915e-05,3.606548770122015e-05,0.0013841804006107757,0.0005398501675123394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031565899982462405,0.0008290479601530411,0.0015781931521978028,0.00279604210698278,0.00032865577393321,2.0559401515932777e-06,2.7433828699850005e-06,7.36874339740409e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017927256088757273,0.0031565899982462405,0.0001015280284888713
r190 plog[6]@10.0atm NO + OH <=> HONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007129610205570984,0.00037604585993897233,0.000509574820849767,0.0005809079376796477,0.0006067803645454609,0.00047312653269032055,0.00034631431773421217,0.0001269180805827955,2.967384153813778e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032993594234586194,6.019940710775954e-05,0.0003023479851598022,3.925543865937775e-05,2.041177267411899e-05,0.0011045863023977553,0.0003429640005722261,1.2887642518388918e-06,9.199075333109318e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014572365681004534,0.00016281951047776222,0.0007782150807309268,0.00015275959587837323,0.0010247622271203189,0.0011402740040975688,0.0006476475871296239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010338679295223629,0.0034882590777900262,0.0009491224942873809,0.002549944628731171,0.0004941048377773455,6.957353570872046e-06,9.102758845665808e-06,3.1548821627550506e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001789649480754985,0.0034882590777900262,-7.440950028933052e-05
r226 plog[6]@10.0atm NO + OH <=> HNO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0038709645335127e-06,0.00023560726671519679,0.00089020811404534,0.0008657260382499796,0.00026130545050262184,0.00029496265062873005,0.0003223086854980074,5.18486317917424e-06,1.895072049598101e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019453652156354497,0.0007129897412816085,0.00039998063260970884,0.0005292476603263389,0.00020982781360261385,9.430730693373313e-05,0.0007091146217343123,0.0015392185757846792,0.001832783451209835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005067204139261524,0.00013439055457004418,5.0869700710872054e-05,0.00039980482243134267,0.0002005091241816971,0.001380244035188177,0.0009816871781775669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011947596103841548,0.0005960900503277418,0.0007929895345883425,0.0010248984100537121,0.00034793710611503883,4.217630928628685e-06,9.438291506349878e-06,1.5159431245110729e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016095238567197487,0.001832783451209835,-2.7088470229517527e-05
r190 plog[4]@2.2atm NO + OH <=> HONO,2.1468767596613136e-08,9.942042369488311e-07,1.8575697341177574e-07,2.3526348288319825e-08,2.60646320462281e-07,2.8830202474400964e-07,9.828958829526687e-09,3.4866784724481694e-08,3.953363656244107e-08,8.515969275960747e-08,8.794817628255605e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013268166481308844,5.358482344205273e-05,4.140316183764997e-05,5.050169112981288e-06,3.907596120159385e-07,3.707608426610821e-05,0.003551980438455669,1.6261530090178877e-05,7.406975041641729e-07,1.9302735322648415e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000711418855272601,0.0010520605926143335,0.00025444959210264585,0.00039089464624918744,0.0003168298666544565,0.0017569537743570031,0.0011273304981388654,0.0004678626819259901,0.0013452652292854342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.505281717692767e-05,1.4953304489723175e-05,0.0009766612712121736,5.022888861855462e-06,4.400102561699395e-06,1.4763028594727449e-05,4.550268248152597e-06,2.3173008119755292e-05,9.186591380665222e-06,1.7596795559159344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013035079975285075,0.003551980438455669,-4.4533815257607945e-05
r190 plog[3]@1.0atm NO + OH <=> HONO,1.7267160376496606e-07,3.9163255868274366e-08,1.2433180848254103e-07,1.1026404280330031e-08,7.105358941420848e-08,2.9374196490582255e-07,1.2776863224216963e-07,1.3152374805194e-07,8.157774408062788e-08,1.1382058191089144e-07,1.368282777053718e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4315512439521535e-06,6.010902558059838e-05,3.4991290845765736e-05,7.858007441640401e-06,1.6990054367255913e-06,2.2982725666767268e-05,0.004730292524051055,7.73480174999143e-07,5.626672654169493e-06,4.608030961600607e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002819418800542976,0.0007236922418899777,0.0011362951195826785,0.001402609234899683,0.0006641938313473423,0.0009408993374711225,0.00047540658188385864,0.0006237127711220925,0.00037772830793506777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.171580354512302e-06,1.502882798484203e-05,0.0009919262677889292,2.9671240941545017e-06,3.0509522188093427e-06,1.49852899476809e-05,1.2092066148558555e-05,7.831128375929859e-07,7.573850193562507e-06,8.252653269165437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012155058396263844,0.004730292524051055,-1.3545302748412104e-05
r225 plog[3]@1.0atm HNO2 <=> HONO,9.208369804780103e-08,6.27981075356247e-08,1.2200854369904067e-07,2.817519147537331e-09,9.339921151738282e-09,9.331360358003594e-07,3.043292450286737e-08,5.294495405262932e-09,3.118601886600981e-08,4.7818960906856436e-08,1.0096228265384262e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3784820296863e-06,2.4458265032381582e-05,8.913356775144617e-05,9.778692988050163e-06,2.747960335099173e-07,2.7578042868934027e-06,0.004564351597795363,1.7576555092048507e-06,1.1260217898875055e-07,3.684607072295424e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011142753011878059,0.0013257921531674467,0.0009185899063613371,0.0002921651751404828,0.0002703289033494681,2.5231497805813365e-05,0.0012112755204290225,2.552160591941041e-05,4.195997003354815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3202280370198336e-05,7.471554438666137e-06,0.0009667047782240081,3.2527495902687956e-06,1.0366551398014813e-05,1.556426450841288e-05,1.4549023237049741e-05,2.6674563006285763e-05,1.9712175520897804e-06,7.121777512631133e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010595331483093748,0.004564351597795363,-2.5647137192794998e-06
r226 plog[4]@2.2atm NO + OH <=> HNO2,9.648923080613927e-08,6.083385185063564e-07,8.954689755274219e-08,8.623515144069557e-08,2.268116493233681e-07,5.964585111033297e-08,4.0834141429991976e-08,1.2701114011329377e-08,8.514723536031952e-08,1.0897959368749865e-07,1.2426419994703695e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2434448705106448e-05,0.0007903321091836896,4.2666907502558074e-05,1.3888306844034685e-05,5.960542286713282e-07,5.89666974462481e-06,3.464164682767785e-05,6.511834925996872e-07,1.3032581725092391e-05,4.118013952438489e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008977120301079486,0.0005761394305789724,0.001032819332539039,0.0009254300916406193,0.0005819393268145542,0.0017418898261641186,0.0013497640404810936,0.0006204454773393743,0.0005302184777927547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.086049579227063e-06,2.1293445790765567e-05,0.0009182250895756469,1.2058016638347581e-06,2.1191636338318678e-06,1.5897521731537063e-05,3.4996012221303667e-06,1.8414381943229657e-06,1.4300605574468558e-07,3.1524490087631513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.783927254063098e-05,0.0017418898261641186,1.8149187300996448e-05
r226 plog[3]@1.0atm NO + OH <=> HNO2,3.387344655916143e-08,7.800330338008167e-07,1.6326936845039573e-07,6.104908989390924e-08,6.486812597584564e-08,1.1112904336689203e-07,1.4800131740275028e-08,8.056518705120193e-08,1.4593715265787174e-07,1.8651054922183974e-09,9.012996240452725e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.147378431762024e-06,3.3915669496520996e-05,1.7112729201788055e-05,9.62625815027345e-06,1.1467782336676567e-07,2.0888474448013033e-05,0.0034144916233344856,5.615495178280392e-07,5.4221983923665565e-06,4.505340763910566e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75607223470848e-05,0.00035624700524749625,0.0007025685304018174,0.00015547255098778573,0.0007972198612270485,0.00022320341774152458,0.0004056827803979236,0.0003505316209780728,0.0005706810940462985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.247352808136176e-06,6.343428226131096e-08,0.0010620084826134888,5.097312166762114e-06,3.4974269649234228e-06,5.919482227000293e-07,6.447610649679867e-06,1.0417201649518516e-06,6.546443605803817e-06,8.038754954313733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959951121767733e-05,0.0034144916233344856,-2.7228567402856417e-05
r225 plog[4]@2.2atm HNO2 <=> HONO,1.4870645875773633e-07,5.0995512532748935e-08,1.0711202420701559e-07,2.7925182629888076e-08,1.9762794043932363e-08,4.47096366004014e-07,9.197022577653734e-08,1.1405368127871108e-08,8.784591082142558e-08,4.790671840375716e-08,2.501512935429234e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6040667009678053e-05,7.387976174305878e-05,4.403999116868382e-06,6.637325432119371e-06,6.422329063187646e-07,0.00030601625284091844,0.00041599984684279235,2.0894870810783576e-05,6.243938951880011e-06,4.660332566524108e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037033365977781054,0.0010355740965710624,0.0009091016154429486,0.00016590385634495847,8.840350790240597e-05,6.277463329208775e-05,0.0019753241284856727,5.52423862577445e-06,7.018235353252174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.797036936941398e-06,1.4247842238665428e-06,0.0009317628664829385,7.95895548783616e-07,5.939395479695043e-06,1.4108760591425482e-05,1.088571423967174e-05,3.1243481228916015e-05,5.253432701971652e-06,7.400220343109467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.367351698958017e-05,0.0019753241284856727,2.774101430268369e-05
r8 H2 + HE <=> 2 H + HE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r226 plog[5]@4.6atm NO + OH <=> HNO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r225 plog[5]@4.6atm HNO2 <=> HONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r11 2 O + HE <=> O2 + HE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r190 plog[5]@4.6atm NO + OH <=> HONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
